axis,start_idx,end_idx,start_time,end_time,duration_sec,peak_resid,label
Axis #6,33480,33480,2022-10-18 07:17:05.902000+00:00,2022-10-18 07:17:05.902000+00:00,0.0,3.7756,WARNING
Axis #1,33481,33481,2022-10-18 07:17:07.809000+00:00,2022-10-18 07:17:07.809000+00:00,0.0,4.6034,WARNING
Axis #3,33496,33496,2022-10-18 07:17:39.520000+00:00,2022-10-18 07:17:39.520000+00:00,0.0,10.1207,WARNING
Axis #8,33496,33496,2022-10-18 07:17:39.520000+00:00,2022-10-18 07:17:39.520000+00:00,0.0,0.8283,WARNING
Axis #7,33498,33498,2022-10-18 07:17:43.333000+00:00,2022-10-18 07:17:43.333000+00:00,0.0,6.594,WARNING
Axis #6,33515,33515,2022-10-18 07:18:15.536000+00:00,2022-10-18 07:18:15.536000+00:00,0.0,3.78,WARNING
Axis #4,33516,33516,2022-10-18 07:18:21.928000+00:00,2022-10-18 07:18:21.928000+00:00,0.0,3.1624,WARNING
Axis #4,33525,33526,2022-10-18 07:18:38.847000+00:00,2022-10-18 07:18:40.707000+00:00,1.86,5.5147,WARNING
Axis #7,33533,33533,2022-10-18 07:18:53.817000+00:00,2022-10-18 07:18:53.817000+00:00,0.0,4.7989,WARNING
Axis #7,33535,33535,2022-10-18 07:18:57.707000+00:00,2022-10-18 07:18:57.707000+00:00,0.0,5.2846,WARNING
Axis #4,33552,33552,2022-10-18 07:19:33.863000+00:00,2022-10-18 07:19:33.863000+00:00,0.0,4.9274,WARNING
Axis #1,33561,33561,2022-10-18 07:19:51.143000+00:00,2022-10-18 07:19:51.143000+00:00,0.0,5.0703,WARNING
Axis #6,33564,33564,2022-10-18 07:19:56.830000+00:00,2022-10-18 07:19:56.830000+00:00,0.0,3.6495,WARNING
Axis #8,33567,33567,2022-10-18 07:20:02.584000+00:00,2022-10-18 07:20:02.584000+00:00,0.0,0.9626,WARNING
Axis #4,33571,33571,2022-10-18 07:20:10.275000+00:00,2022-10-18 07:20:10.275000+00:00,0.0,4.4239,WARNING
Axis #8,33581,33581,2022-10-18 07:20:32.768000+00:00,2022-10-18 07:20:32.768000+00:00,0.0,1.0761,WARNING
Axis #2,33583,33583,2022-10-18 07:20:36.652000+00:00,2022-10-18 07:20:36.652000+00:00,0.0,15.9357,WARNING
Axis #6,33587,33587,2022-10-18 07:20:44.269000+00:00,2022-10-18 07:20:44.269000+00:00,0.0,4.6001,WARNING
Axis #5,33591,33591,2022-10-18 07:20:51.975000+00:00,2022-10-18 07:20:51.975000+00:00,0.0,4.1651,WARNING
Axis #5,33594,33594,2022-10-18 07:20:57.639000+00:00,2022-10-18 07:20:57.639000+00:00,0.0,5.4194,WARNING
Axis #4,33595,33595,2022-10-18 07:20:59.518000+00:00,2022-10-18 07:20:59.518000+00:00,0.0,3.1551,WARNING
Axis #7,33596,33596,2022-10-18 07:21:01.456000+00:00,2022-10-18 07:21:01.456000+00:00,0.0,5.4465,WARNING
Axis #5,33602,33602,2022-10-18 07:21:12.777000+00:00,2022-10-18 07:21:12.777000+00:00,0.0,6.8343,WARNING
Axis #7,33603,33603,2022-10-18 07:21:14.606000+00:00,2022-10-18 07:21:14.606000+00:00,0.0,6.9065,WARNING
Axis #2,33617,33617,2022-10-18 07:21:45.231000+00:00,2022-10-18 07:21:45.231000+00:00,0.0,15.5263,WARNING
Axis #1,33619,33619,2022-10-18 07:21:48.972000+00:00,2022-10-18 07:21:48.972000+00:00,0.0,4.5167,WARNING
Axis #3,33619,33619,2022-10-18 07:21:48.972000+00:00,2022-10-18 07:21:48.972000+00:00,0.0,10.8312,WARNING
Axis #2,33622,33622,2022-10-18 07:21:54.736000+00:00,2022-10-18 07:21:54.736000+00:00,0.0,17.2636,WARNING
Axis #7,33636,33636,2022-10-18 07:22:21.253000+00:00,2022-10-18 07:22:21.253000+00:00,0.0,4.8186,WARNING
Axis #5,33643,33643,2022-10-18 07:22:34.536000+00:00,2022-10-18 07:22:34.536000+00:00,0.0,4.5036,WARNING
Axis #6,33646,33646,2022-10-18 07:22:43.885000+00:00,2022-10-18 07:22:43.885000+00:00,0.0,3.9235,WARNING
Axis #7,33651,33651,2022-10-18 07:22:53.395000+00:00,2022-10-18 07:22:53.395000+00:00,0.0,5.94,WARNING
Axis #7,33656,33656,2022-10-18 07:23:02.815000+00:00,2022-10-18 07:23:02.815000+00:00,0.0,5.079,WARNING
Axis #1,33658,33658,2022-10-18 07:23:06.612000+00:00,2022-10-18 07:23:06.612000+00:00,0.0,5.6019,WARNING
Axis #5,33666,33666,2022-10-18 07:23:21.584000+00:00,2022-10-18 07:23:21.584000+00:00,0.0,4.6124,WARNING
Axis #4,33675,33675,2022-10-18 07:23:38.611000+00:00,2022-10-18 07:23:38.611000+00:00,0.0,3.9733,WARNING
Axis #3,33677,33677,2022-10-18 07:23:46.546000+00:00,2022-10-18 07:23:46.546000+00:00,0.0,11.6137,WARNING
Axis #2,33678,33678,2022-10-18 07:23:48.533000+00:00,2022-10-18 07:23:48.533000+00:00,0.0,13.9098,WARNING
Axis #4,33678,33678,2022-10-18 07:23:48.533000+00:00,2022-10-18 07:23:48.533000+00:00,0.0,4.0458,WARNING
Axis #7,33678,33678,2022-10-18 07:23:48.533000+00:00,2022-10-18 07:23:48.533000+00:00,0.0,6.0855,WARNING
Axis #2,33686,33686,2022-10-18 07:24:03.799000+00:00,2022-10-18 07:24:03.799000+00:00,0.0,16.5502,WARNING
Axis #6,33694,33694,2022-10-18 07:24:19.005000+00:00,2022-10-18 07:24:19.005000+00:00,0.0,3.6924,WARNING
Axis #7,33696,33696,2022-10-18 07:24:22.932000+00:00,2022-10-18 07:24:22.932000+00:00,0.0,4.7627,WARNING
Axis #5,33702,33702,2022-10-18 07:24:34.448000+00:00,2022-10-18 07:24:34.448000+00:00,0.0,5.3083,WARNING
Axis #7,33710,33710,2022-10-18 07:24:53.284000+00:00,2022-10-18 07:24:53.284000+00:00,0.0,4.6221,WARNING
Axis #3,33711,33711,2022-10-18 07:24:55.149000+00:00,2022-10-18 07:24:55.149000+00:00,0.0,11.7,WARNING
Axis #2,33726,33726,2022-10-18 07:25:23.999000+00:00,2022-10-18 07:25:23.999000+00:00,0.0,16.9293,WARNING
Axis #4,33731,33731,2022-10-18 07:25:33.606000+00:00,2022-10-18 07:25:33.606000+00:00,0.0,3.1223,WARNING
Axis #7,33735,33735,2022-10-18 07:25:41.346000+00:00,2022-10-18 07:25:41.346000+00:00,0.0,4.5618,WARNING
Axis #6,33736,33736,2022-10-18 07:25:43.238000+00:00,2022-10-18 07:25:43.238000+00:00,0.0,4.5531,WARNING
Axis #4,33747,33747,2022-10-18 07:26:07.596000+00:00,2022-10-18 07:26:07.596000+00:00,0.0,4.3647,WARNING
Axis #6,33751,33751,2022-10-18 07:26:15.190000+00:00,2022-10-18 07:26:15.190000+00:00,0.0,5.9711,WARNING
Axis #2,33758,33758,2022-10-18 07:26:28.346000+00:00,2022-10-18 07:26:28.346000+00:00,0.0,20.764,WARNING
Axis #6,33765,33765,2022-10-18 07:26:41.793000+00:00,2022-10-18 07:26:41.793000+00:00,0.0,4.0459,WARNING
Axis #7,33787,33787,2022-10-18 07:27:27.613000+00:00,2022-10-18 07:27:27.613000+00:00,0.0,5.3575,WARNING
Axis #1,33795,33795,2022-10-18 07:27:43.123000+00:00,2022-10-18 07:27:43.123000+00:00,0.0,8.8419,WARNING
Axis #4,33801,33801,2022-10-18 07:27:54.647000+00:00,2022-10-18 07:27:54.647000+00:00,0.0,3.455,WARNING
Axis #5,33802,33802,2022-10-18 07:27:56.575000+00:00,2022-10-18 07:27:56.575000+00:00,0.0,5.6024,WARNING
Axis #2,33818,33818,2022-10-18 07:28:30.706000+00:00,2022-10-18 07:28:30.706000+00:00,0.0,15.8821,WARNING
Axis #6,33824,33824,2022-10-18 07:28:42.096000+00:00,2022-10-18 07:28:42.096000+00:00,0.0,4.3745,WARNING
Axis #6,33833,33833,2022-10-18 07:28:59.132000+00:00,2022-10-18 07:28:59.132000+00:00,0.0,4.8529,WARNING
Axis #6,33838,33838,2022-10-18 07:29:12.658000+00:00,2022-10-18 07:29:12.658000+00:00,0.0,3.5923,WARNING
Axis #4,33856,33856,2022-10-18 07:29:46.792000+00:00,2022-10-18 07:29:46.792000+00:00,0.0,4.043,WARNING
Axis #3,33859,33859,2022-10-18 07:29:52.448000+00:00,2022-10-18 07:29:52.448000+00:00,0.0,13.0725,WARNING
Axis #8,33863,33864,2022-10-18 07:30:00.043000+00:00,2022-10-18 07:30:02.033000+00:00,1.99,1.2958,WARNING
Axis #4,33867,33867,2022-10-18 07:30:07.683000+00:00,2022-10-18 07:30:07.683000+00:00,0.0,3.3536,WARNING
Axis #1,33875,33875,2022-10-18 07:30:27.018000+00:00,2022-10-18 07:30:27.018000+00:00,0.0,5.0785,WARNING
Axis #8,33882,33882,2022-10-18 07:30:40.160000+00:00,2022-10-18 07:30:40.160000+00:00,0.0,1.1672,WARNING
Axis #4,33892,33892,2022-10-18 07:30:59.393000+00:00,2022-10-18 07:30:59.393000+00:00,0.0,3.4252,WARNING
Axis #1,33896,33896,2022-10-18 07:31:06.965000+00:00,2022-10-18 07:31:06.965000+00:00,0.0,4.5327,WARNING
Axis #4,33897,33897,2022-10-18 07:31:08.891000+00:00,2022-10-18 07:31:08.891000+00:00,0.0,3.2409,WARNING
Axis #3,33917,33917,2022-10-18 07:31:50.561000+00:00,2022-10-18 07:31:50.561000+00:00,0.0,11.6169,WARNING
Axis #4,33921,33922,2022-10-18 07:31:58.210000+00:00,2022-10-18 07:32:00.127000+00:00,1.917,3.8376,WARNING
Axis #8,33928,33928,2022-10-18 07:32:11.657000+00:00,2022-10-18 07:32:11.657000+00:00,0.0,0.9496,WARNING
Axis #1,33929,33929,2022-10-18 07:32:13.605000+00:00,2022-10-18 07:32:13.605000+00:00,0.0,5.1356,WARNING
Axis #3,33930,33930,2022-10-18 07:32:15.503000+00:00,2022-10-18 07:32:15.503000+00:00,0.0,12.7476,WARNING
Axis #8,33938,33938,2022-10-18 07:32:34.504000+00:00,2022-10-18 07:32:34.504000+00:00,0.0,1.0166,WARNING
Axis #2,33939,33939,2022-10-18 07:32:36.338000+00:00,2022-10-18 07:32:36.338000+00:00,0.0,13.5783,WARNING
Axis #2,33943,33943,2022-10-18 07:32:44.049000+00:00,2022-10-18 07:32:44.049000+00:00,0.0,15.0475,WARNING
Axis #4,33949,33950,2022-10-18 07:32:55.646000+00:00,2022-10-18 07:32:57.604000+00:00,1.958,4.4073,WARNING
Axis #7,33959,33959,2022-10-18 07:33:14.952000+00:00,2022-10-18 07:33:14.952000+00:00,0.0,5.0041,WARNING
Axis #5,33960,33960,2022-10-18 07:33:16.844000+00:00,2022-10-18 07:33:16.844000+00:00,0.0,5.6129,WARNING
Axis #5,33962,33962,2022-10-18 07:33:20.577000+00:00,2022-10-18 07:33:20.577000+00:00,0.0,5.1358,WARNING
Axis #8,33962,33962,2022-10-18 07:33:20.577000+00:00,2022-10-18 07:33:20.577000+00:00,0.0,0.9256,WARNING
Axis #5,33967,33967,2022-10-18 07:33:33.492000+00:00,2022-10-18 07:33:33.492000+00:00,0.0,4.2637,WARNING
Axis #8,33968,33968,2022-10-18 07:33:35.391000+00:00,2022-10-18 07:33:35.391000+00:00,0.0,1.4871,WARNING
Axis #7,33970,33970,2022-10-18 07:33:39.224000+00:00,2022-10-18 07:33:39.224000+00:00,0.0,4.7456,WARNING
Axis #8,33971,33971,2022-10-18 07:33:41.171000+00:00,2022-10-18 07:33:41.171000+00:00,0.0,0.8724,WARNING
Axis #5,33973,33973,2022-10-18 07:33:44.966000+00:00,2022-10-18 07:33:44.966000+00:00,0.0,5.7158,WARNING
Axis #7,33975,33975,2022-10-18 07:33:48.791000+00:00,2022-10-18 07:33:48.791000+00:00,0.0,5.2478,WARNING
Axis #1,33984,33984,2022-10-18 07:34:06.007000+00:00,2022-10-18 07:34:06.007000+00:00,0.0,5.0627,WARNING
Axis #5,33992,33992,2022-10-18 07:34:21.101000+00:00,2022-10-18 07:34:21.101000+00:00,0.0,4.1916,WARNING
Axis #3,34002,34002,2022-10-18 07:34:43.690000+00:00,2022-10-18 07:34:43.690000+00:00,0.0,11.6103,WARNING
Axis #8,34002,34002,2022-10-18 07:34:43.690000+00:00,2022-10-18 07:34:43.690000+00:00,0.0,0.9574,WARNING
Axis #7,34003,34003,2022-10-18 07:34:45.521000+00:00,2022-10-18 07:34:45.521000+00:00,0.0,6.6971,WARNING
Axis #1,34004,34004,2022-10-18 07:34:47.470000+00:00,2022-10-18 07:34:47.470000+00:00,0.0,4.6279,WARNING
Axis #5,34004,34004,2022-10-18 07:34:47.470000+00:00,2022-10-18 07:34:47.470000+00:00,0.0,4.6737,WARNING
Axis #4,34005,34005,2022-10-18 07:34:49.361000+00:00,2022-10-18 07:34:49.361000+00:00,0.0,3.8999,WARNING
Axis #6,34007,34007,2022-10-18 07:34:53.152000+00:00,2022-10-18 07:34:53.152000+00:00,0.0,3.8553,WARNING
Axis #5,34020,34020,2022-10-18 07:35:17.775000+00:00,2022-10-18 07:35:17.775000+00:00,0.0,4.2233,WARNING
Axis #6,34034,34034,2022-10-18 07:35:48.190000+00:00,2022-10-18 07:35:48.190000+00:00,0.0,3.7816,WARNING
Axis #7,34035,34035,2022-10-18 07:35:50.066000+00:00,2022-10-18 07:35:50.066000+00:00,0.0,5.8859,WARNING
Axis #3,34042,34042,2022-10-18 07:36:03.316000+00:00,2022-10-18 07:36:03.316000+00:00,0.0,19.0353,WARNING
Axis #6,34045,34045,2022-10-18 07:36:09.050000+00:00,2022-10-18 07:36:09.050000+00:00,0.0,4.4899,WARNING
Axis #4,34051,34051,2022-10-18 07:36:20.628000+00:00,2022-10-18 07:36:20.628000+00:00,0.0,4.6123,WARNING
Axis #6,34055,34055,2022-10-18 07:36:28.206000+00:00,2022-10-18 07:36:28.206000+00:00,0.0,5.3221,WARNING
Axis #4,34057,34057,2022-10-18 07:36:32.113000+00:00,2022-10-18 07:36:32.113000+00:00,0.0,3.2047,WARNING
Axis #8,34058,34058,2022-10-18 07:36:34.002000+00:00,2022-10-18 07:36:34.002000+00:00,0.0,1.2921,WARNING
Axis #1,34066,34066,2022-10-18 07:36:52.706000+00:00,2022-10-18 07:36:52.706000+00:00,0.0,6.4021,WARNING
Axis #5,34066,34066,2022-10-18 07:36:52.706000+00:00,2022-10-18 07:36:52.706000+00:00,0.0,5.1856,WARNING
Axis #6,34069,34069,2022-10-18 07:36:58.526000+00:00,2022-10-18 07:36:58.526000+00:00,0.0,4.7644,WARNING
Axis #2,34077,34077,2022-10-18 07:37:13.800000+00:00,2022-10-18 07:37:13.800000+00:00,0.0,14.5175,WARNING
Axis #5,34079,34079,2022-10-18 07:37:17.574000+00:00,2022-10-18 07:37:17.574000+00:00,0.0,4.8042,WARNING
Axis #4,34103,34103,2022-10-18 07:38:07.330000+00:00,2022-10-18 07:38:07.330000+00:00,0.0,4.3376,WARNING
Axis #5,34107,34107,2022-10-18 07:38:16.924000+00:00,2022-10-18 07:38:16.924000+00:00,0.0,6.3777,WARNING
Axis #7,34107,34107,2022-10-18 07:38:16.924000+00:00,2022-10-18 07:38:16.924000+00:00,0.0,4.8572,WARNING
Axis #3,34115,34115,2022-10-18 07:38:31.988000+00:00,2022-10-18 07:38:31.988000+00:00,0.0,13.1186,WARNING
Axis #7,34115,34115,2022-10-18 07:38:31.988000+00:00,2022-10-18 07:38:31.988000+00:00,0.0,4.9675,WARNING
Axis #6,34119,34119,2022-10-18 07:38:39.664000+00:00,2022-10-18 07:38:39.664000+00:00,0.0,3.5518,WARNING
Axis #3,34121,34121,2022-10-18 07:38:43.489000+00:00,2022-10-18 07:38:43.489000+00:00,0.0,11.3812,WARNING
Axis #7,34128,34128,2022-10-18 07:39:00.549000+00:00,2022-10-18 07:39:00.549000+00:00,0.0,4.277,WARNING
Axis #8,34135,34135,2022-10-18 07:39:13.753000+00:00,2022-10-18 07:39:13.753000+00:00,0.0,0.8463,WARNING
Axis #5,34136,34136,2022-10-18 07:39:15.612000+00:00,2022-10-18 07:39:15.612000+00:00,0.0,4.9463,WARNING
Axis #3,34145,34145,2022-10-18 07:39:32.661000+00:00,2022-10-18 07:39:32.661000+00:00,0.0,11.0515,WARNING
Axis #4,34148,34148,2022-10-18 07:39:38.458000+00:00,2022-10-18 07:39:38.458000+00:00,0.0,4.0149,WARNING
Axis #3,34151,34151,2022-10-18 07:39:44.271000+00:00,2022-10-18 07:39:44.271000+00:00,0.0,11.3643,WARNING
Axis #1,34154,34154,2022-10-18 07:39:50.085000+00:00,2022-10-18 07:39:50.085000+00:00,0.0,4.3153,WARNING
Axis #5,34155,34155,2022-10-18 07:39:55.618000+00:00,2022-10-18 07:39:55.618000+00:00,0.0,4.9269,WARNING
Axis #6,34158,34158,2022-10-18 07:40:01.291000+00:00,2022-10-18 07:40:01.291000+00:00,0.0,4.6327,WARNING
Axis #6,34160,34160,2022-10-18 07:40:05.034000+00:00,2022-10-18 07:40:05.034000+00:00,0.0,3.9568,WARNING
Axis #3,34165,34165,2022-10-18 07:40:14.381000+00:00,2022-10-18 07:40:14.381000+00:00,0.0,13.636,WARNING
Axis #5,34178,34178,2022-10-18 07:40:39.399000+00:00,2022-10-18 07:40:39.399000+00:00,0.0,6.0186,WARNING
Axis #3,34183,34183,2022-10-18 07:40:48.994000+00:00,2022-10-18 07:40:48.994000+00:00,0.0,14.3564,WARNING
Axis #3,34194,34194,2022-10-18 07:41:13.535000+00:00,2022-10-18 07:41:13.535000+00:00,0.0,10.2101,WARNING
Axis #7,34199,34199,2022-10-18 07:41:23.056000+00:00,2022-10-18 07:41:23.056000+00:00,0.0,5.4112,WARNING
Axis #3,34206,34206,2022-10-18 07:41:36.681000+00:00,2022-10-18 07:41:36.681000+00:00,0.0,10.6322,WARNING
Axis #8,34208,34208,2022-10-18 07:41:40.509000+00:00,2022-10-18 07:41:40.509000+00:00,0.0,0.982,WARNING
Axis #8,34219,34219,2022-10-18 07:42:04.877000+00:00,2022-10-18 07:42:04.877000+00:00,0.0,1.0641,WARNING
Axis #4,34224,34224,2022-10-18 07:42:14.320000+00:00,2022-10-18 07:42:14.320000+00:00,0.0,3.1882,WARNING
Axis #7,34229,34229,2022-10-18 07:42:23.910000+00:00,2022-10-18 07:42:23.910000+00:00,0.0,4.963,WARNING
Axis #4,34242,34242,2022-10-18 07:42:48.646000+00:00,2022-10-18 07:42:48.646000+00:00,0.0,3.2447,WARNING
Axis #3,34244,34244,2022-10-18 07:42:52.362000+00:00,2022-10-18 07:42:52.362000+00:00,0.0,11.7594,WARNING
Axis #1,34251,34251,2022-10-18 07:43:09.334000+00:00,2022-10-18 07:43:09.334000+00:00,0.0,4.6783,WARNING
Axis #5,34256,34256,2022-10-18 07:43:19.105000+00:00,2022-10-18 07:43:19.105000+00:00,0.0,4.4593,WARNING
Axis #1,34257,34257,2022-10-18 07:43:21.095000+00:00,2022-10-18 07:43:21.095000+00:00,0.0,4.6733,WARNING
Axis #2,34261,34261,2022-10-18 07:43:28.641000+00:00,2022-10-18 07:43:28.641000+00:00,0.0,17.8296,WARNING
Axis #7,34266,34266,2022-10-18 07:43:38.210000+00:00,2022-10-18 07:43:38.210000+00:00,0.0,4.3223,WARNING
Axis #1,34269,34269,2022-10-18 07:43:43.878000+00:00,2022-10-18 07:43:43.878000+00:00,0.0,5.1927,WARNING
Axis #7,34269,34269,2022-10-18 07:43:43.878000+00:00,2022-10-18 07:43:43.878000+00:00,0.0,4.3036,WARNING
Axis #5,34271,34272,2022-10-18 07:43:47.707000+00:00,2022-10-18 07:43:49.584000+00:00,1.877,5.678,WARNING
Axis #1,34274,34274,2022-10-18 07:43:53.408000+00:00,2022-10-18 07:43:53.408000+00:00,0.0,5.2238,WARNING
Axis #2,34279,34279,2022-10-18 07:44:02.815000+00:00,2022-10-18 07:44:02.815000+00:00,0.0,18.5184,WARNING
Axis #4,34282,34282,2022-10-18 07:44:08.596000+00:00,2022-10-18 07:44:08.596000+00:00,0.0,4.3013,WARNING
Axis #7,34289,34289,2022-10-18 07:44:25.580000+00:00,2022-10-18 07:44:25.580000+00:00,0.0,5.6988,WARNING
Axis #3,34291,34291,2022-10-18 07:44:29.534000+00:00,2022-10-18 07:44:29.534000+00:00,0.0,12.719,WARNING
Axis #2,34310,34310,2022-10-18 07:45:05.726000+00:00,2022-10-18 07:45:05.726000+00:00,0.0,14.76,WARNING
Axis #1,34311,34311,2022-10-18 07:45:07.663000+00:00,2022-10-18 07:45:07.663000+00:00,0.0,4.456,WARNING
Axis #5,34315,34315,2022-10-18 07:45:19.009000+00:00,2022-10-18 07:45:19.009000+00:00,0.0,5.0153,WARNING
Axis #3,34317,34317,2022-10-18 07:45:22.793000+00:00,2022-10-18 07:45:22.793000+00:00,0.0,10.7703,WARNING
Axis #3,34321,34321,2022-10-18 07:45:30.503000+00:00,2022-10-18 07:45:30.503000+00:00,0.0,11.416,WARNING
Axis #4,34323,34323,2022-10-18 07:45:34.300000+00:00,2022-10-18 07:45:34.300000+00:00,0.0,4.1158,WARNING
Axis #2,34328,34328,2022-10-18 07:45:43.706000+00:00,2022-10-18 07:45:43.706000+00:00,0.0,19.3376,WARNING
Axis #7,34330,34330,2022-10-18 07:45:47.460000+00:00,2022-10-18 07:45:47.460000+00:00,0.0,5.3856,WARNING
Axis #8,34332,34332,2022-10-18 07:45:51.346000+00:00,2022-10-18 07:45:51.346000+00:00,0.0,0.848,WARNING
Axis #5,34333,34333,2022-10-18 07:45:53.355000+00:00,2022-10-18 07:45:53.355000+00:00,0.0,5.1699,WARNING
Axis #7,34336,34336,2022-10-18 07:45:59.190000+00:00,2022-10-18 07:45:59.190000+00:00,0.0,5.9897,WARNING
Axis #2,34339,34339,2022-10-18 07:46:04.891000+00:00,2022-10-18 07:46:04.891000+00:00,0.0,16.127,WARNING
Axis #8,34339,34339,2022-10-18 07:46:04.891000+00:00,2022-10-18 07:46:04.891000+00:00,0.0,1.1729,WARNING
Axis #1,34341,34341,2022-10-18 07:46:08.782000+00:00,2022-10-18 07:46:08.782000+00:00,0.0,4.4874,WARNING
Axis #1,34345,34345,2022-10-18 07:46:16.304000+00:00,2022-10-18 07:46:16.304000+00:00,0.0,4.3668,WARNING
Axis #1,34356,34356,2022-10-18 07:46:40.595000+00:00,2022-10-18 07:46:40.595000+00:00,0.0,5.4473,WARNING
Axis #1,34362,34362,2022-10-18 07:46:51.862000+00:00,2022-10-18 07:46:51.862000+00:00,0.0,4.8282,WARNING
Axis #8,34362,34362,2022-10-18 07:46:51.862000+00:00,2022-10-18 07:46:51.862000+00:00,0.0,1.2694,WARNING
Axis #2,34364,34364,2022-10-18 07:46:55.548000+00:00,2022-10-18 07:46:55.548000+00:00,0.0,20.5852,WARNING
Axis #6,34364,34364,2022-10-18 07:46:55.548000+00:00,2022-10-18 07:46:55.548000+00:00,0.0,3.8994,WARNING
Axis #6,34371,34371,2022-10-18 07:47:08.764000+00:00,2022-10-18 07:47:08.764000+00:00,0.0,4.0438,WARNING
Axis #5,34390,34390,2022-10-18 07:47:49.171000+00:00,2022-10-18 07:47:49.171000+00:00,0.0,5.2987,WARNING
Axis #1,34406,34406,2022-10-18 07:48:19.502000+00:00,2022-10-18 07:48:19.502000+00:00,0.0,4.4007,WARNING
Axis #8,34414,34415,2022-10-18 07:48:38.677000+00:00,2022-10-18 07:48:40.636000+00:00,1.959,0.9261,WARNING
Axis #2,34425,34425,2022-10-18 07:48:59.693000+00:00,2022-10-18 07:48:59.693000+00:00,0.0,15.0365,WARNING
Axis #4,34425,34425,2022-10-18 07:48:59.693000+00:00,2022-10-18 07:48:59.693000+00:00,0.0,3.4537,WARNING
Axis #4,34433,34433,2022-10-18 07:49:14.720000+00:00,2022-10-18 07:49:14.720000+00:00,0.0,5.2922,WARNING
Axis #5,34462,34462,2022-10-18 07:50:13.881000+00:00,2022-10-18 07:50:13.881000+00:00,0.0,5.1235,WARNING
Axis #3,34483,34483,2022-10-18 07:50:57.769000+00:00,2022-10-18 07:50:57.769000+00:00,0.0,10.8257,WARNING
Axis #7,34483,34483,2022-10-18 07:50:57.769000+00:00,2022-10-18 07:50:57.769000+00:00,0.0,6.8582,WARNING
Axis #2,34488,34488,2022-10-18 07:51:07.130000+00:00,2022-10-18 07:51:07.130000+00:00,0.0,15.318,WARNING
Axis #8,34496,34496,2022-10-18 07:51:22.315000+00:00,2022-10-18 07:51:22.315000+00:00,0.0,1.0057,WARNING
Axis #3,34501,34501,2022-10-18 07:51:32.011000+00:00,2022-10-18 07:51:32.011000+00:00,0.0,12.2385,WARNING
Axis #5,34504,34504,2022-10-18 07:51:37.784000+00:00,2022-10-18 07:51:37.784000+00:00,0.0,4.1509,WARNING
Axis #7,34513,34513,2022-10-18 07:51:58.408000+00:00,2022-10-18 07:51:58.408000+00:00,0.0,5.01,WARNING
Axis #5,34517,34517,2022-10-18 07:52:05.921000+00:00,2022-10-18 07:52:05.921000+00:00,0.0,4.263,WARNING
Axis #3,34518,34518,2022-10-18 07:52:07.838000+00:00,2022-10-18 07:52:07.838000+00:00,0.0,12.0175,WARNING
Axis #4,34527,34527,2022-10-18 07:52:25.233000+00:00,2022-10-18 07:52:25.233000+00:00,0.0,3.2508,WARNING
Axis #8,34536,34536,2022-10-18 07:52:42.362000+00:00,2022-10-18 07:52:42.362000+00:00,0.0,0.8571,WARNING
Axis #1,34539,34539,2022-10-18 07:52:51.566000+00:00,2022-10-18 07:52:51.566000+00:00,0.0,4.3716,WARNING
Axis #8,34545,34545,2022-10-18 07:53:02.800000+00:00,2022-10-18 07:53:02.800000+00:00,0.0,0.8201,WARNING
Axis #6,34560,34561,2022-10-18 07:53:31.121000+00:00,2022-10-18 07:53:33.033000+00:00,1.912,3.9729,WARNING
Axis #4,34561,34561,2022-10-18 07:53:33.033000+00:00,2022-10-18 07:53:33.033000+00:00,0.0,3.976,WARNING
Axis #7,34561,34561,2022-10-18 07:53:33.033000+00:00,2022-10-18 07:53:33.033000+00:00,0.0,7.1628,WARNING
Axis #7,34570,34570,2022-10-18 07:53:50.100000+00:00,2022-10-18 07:53:50.100000+00:00,0.0,5.1082,WARNING
Axis #8,34581,34581,2022-10-18 07:54:15.050000+00:00,2022-10-18 07:54:15.050000+00:00,0.0,0.845,WARNING
Axis #6,34589,34589,2022-10-18 07:54:30.119000+00:00,2022-10-18 07:54:30.119000+00:00,0.0,3.9681,WARNING
Axis #2,34591,34591,2022-10-18 07:54:33.862000+00:00,2022-10-18 07:54:33.862000+00:00,0.0,15.7633,WARNING
Axis #1,34598,34598,2022-10-18 07:54:47.091000+00:00,2022-10-18 07:54:47.091000+00:00,0.0,5.2502,WARNING
Axis #4,34600,34600,2022-10-18 07:54:50.836000+00:00,2022-10-18 07:54:50.836000+00:00,0.0,3.281,WARNING
Axis #6,34603,34603,2022-10-18 07:55:00.736000+00:00,2022-10-18 07:55:00.736000+00:00,0.0,3.6001,WARNING
Axis #2,34604,34604,2022-10-18 07:55:02.611000+00:00,2022-10-18 07:55:02.611000+00:00,0.0,14.0409,WARNING
Axis #7,34610,34610,2022-10-18 07:55:13.753000+00:00,2022-10-18 07:55:13.753000+00:00,0.0,6.0301,WARNING
Axis #6,34614,34614,2022-10-18 07:55:21.481000+00:00,2022-10-18 07:55:21.481000+00:00,0.0,3.6196,WARNING
Axis #4,34620,34620,2022-10-18 07:55:33.128000+00:00,2022-10-18 07:55:33.128000+00:00,0.0,4.4653,WARNING
Axis #5,34626,34626,2022-10-18 07:55:44.600000+00:00,2022-10-18 07:55:44.600000+00:00,0.0,4.9389,WARNING
